Text,Topics
"(ii)start such a course, or","['0.500*""iistart"" + 0.500*""course""']"
(iii)complete such a course.,"['0.500*""course"" + 0.500*""iiicomplete""']"
(9)The Secretary of State may by regulations make provision—,"['0.200*""make"" + 0.200*""may"" + 0.200*""secretary"" + 0.200*""state"" + 0.200*""regulations""']"
(a)as to the time by which A is required to do each of the things mentioned in subsection (8)(b)(i) to (iii) (including provision allowing those times to be specified by a chief officer of police for the purposes of an educational course scheme established by that officer);,"['0.070*""officer"" + 0.047*""things"" + 0.047*""aas"" + 0.047*""specified"" + 0.047*""including""']"
(b)allowing A to request an extension of the time to do the things mentioned in subsection (8)(b)(i) to (iii) (including provision as to who should determine such a request and on what basis);,"['0.111*""request"" + 0.074*""basis"" + 0.074*""iii"" + 0.074*""determine"" + 0.074*""time""']"
(c)as to the procedure to be followed in relation to requests for extensions of time (including provision allowing the procedure to be determined by a chief officer of police for the purposes of an educational course scheme established by that officer);,"['0.075*""procedure"" + 0.075*""officer"" + 0.050*""including"" + 0.050*""course"" + 0.050*""provision""']"
(d)as to the consequences of a request for an extension of time being granted (including provision specifying circumstances in which a chief officer of police may require a course fee to be paid again in order to avoid a sum being registered for enforcement as a fine under section 8);,"['0.040*""fee"" + 0.040*""extension"" + 0.040*""request"" + 0.040*""course"" + 0.040*""section""']"
(e)as to the consequences of A failing to attend a course that A has arranged to attend (including provision as to who should determine what those consequences are and on what basis);,"['0.136*""attend"" + 0.136*""consequences"" + 0.091*""determine"" + 0.091*""eas"" + 0.091*""provision""']"
"(f)specifying circumstances in which A is, for the purposes of this Chapter, to be regarded as having completed, or having not completed, an approved educational course (including provision as to who should determine whether those circumstances have arisen and how that should be determined).","['0.094*""completed"" + 0.094*""circumstances"" + 0.063*""educational"" + 0.063*""fspecifying"" + 0.063*""chapter""']"
"(10)Regulations made under subsection (9)(b), (e) or (f) may permit a person to delegate the function of making a determination.]","['0.077*""delegate"" + 0.077*""e"" + 0.077*""regulations"" + 0.077*""may"" + 0.077*""subsection""']"
"Textual AmendmentsF43Words in s. 4(5) substituted (8.4.2013) by Legal Aid, Sentencing and Punishment of Offenders Act 2012 (c. 10), s. 151(1), Sch. 23 para. 6(2); S.I. 2013/453, art. 4(e)F44S. 4(6)-(10) inserted (8.4.2013) by Legal Aid, Sentencing and Punishment of Offenders Act 2012 (c. 10), s. 151(1), Sch. 23 para. 6(3); S.I. 2013/453, art. 4(e)5 General restriction on proceedingsE+W(1)Proceedings for the offence to which a penalty notice relates may not be brought [F45during] the period of 21 days beginning with the date on which the notice was given (“the suspended enforcement period”).","['0.051*""punishment"" + 0.051*""aid"" + 0.051*""offenders"" + 0.051*""notice"" + 0.051*""legal""']"
"(2)If the penalty is paid before the end of the suspended enforcement period, no proceedings may be brought for the offence.","['0.100*""enforcement"" + 0.100*""end"" + 0.100*""penalty"" + 0.100*""suspended"" + 0.100*""period""']"
"[F46(2A)Proceedings for an offence to which a penalty notice with an education option relates may not be brought against a person who has, by the end of the suspended enforcement period, asked to attend an approved educational course relating to the offence, unless section 4(8) applies.","['0.067*""offence"" + 0.044*""may"" + 0.044*""enforcement"" + 0.044*""unless"" + 0.044*""education""']"
(2B)If the person to whom a penalty notice with an education option is given—,"['0.200*""education"" + 0.200*""notice"" + 0.200*""option"" + 0.200*""penalty"" + 0.200*""person""']"
"(a)completes, in accordance with regulations made under section 4(9), an approved educational course relating to the offence to which the notice relates, and","['0.083*""regulations"" + 0.083*""acompletes"" + 0.083*""notice"" + 0.083*""course"" + 0.083*""accordance""']"
"(b)pays the course fee in accordance with those regulations,","['0.200*""accordance"" + 0.200*""bpays"" + 0.200*""course"" + 0.200*""regulations"" + 0.200*""fee""']"
no proceedings may be brought for the offence.],"['0.250*""brought"" + 0.250*""offence"" + 0.250*""may"" + 0.250*""proceedings""']"
(3)Subsection (1) does not apply if the person to whom the penalty notice was given has made a request to be tried.,"['0.111*""tried"" + 0.111*""request"" + 0.111*""person"" + 0.111*""subsection"" + 0.111*""apply""']"
"Textual AmendmentsF45Word in s. 5(1) substituted (8.4.2013) by Legal Aid, Sentencing and Punishment of Offenders Act 2012 (c. 10), s. 151(1), Sch. 23 para. 7(2); S.I. 2013/453, art. 4(e)F46S. 5(2A)(2B) inserted (8.4.2013) by Legal Aid, Sentencing and Punishment of Offenders Act 2012 (c. 10), s. 151(1), Sch. 23 para. 7(3); S.I. 2013/453, art. 4(e)6 Secretary of State’s guidanceE+WThe Secretary of State may issue guidance—","['0.081*""legal"" + 0.081*""act"" + 0.081*""secretary"" + 0.081*""art"" + 0.081*""aid""']"
(a)about the exercise of the discretion given to constables by this Chapter;,"['0.167*""given"" + 0.167*""aabout"" + 0.167*""discretion"" + 0.167*""chapter"" + 0.167*""exercise""']"
(b)about the issuing of penalty notices;,"['0.250*""babout"" + 0.250*""issuing"" + 0.250*""notices"" + 0.250*""penalty""']"
[F47(ba)about educational course schemes;],"['0.250*""baabout"" + 0.250*""schemes"" + 0.250*""course"" + 0.250*""educational""']"
(c)with a view to encouraging good practice in connection with the operation of provisions of this Chapter.,"['0.111*""view"" + 0.111*""connection"" + 0.111*""cwith"" + 0.111*""provisions"" + 0.111*""chapter""']"
"Textual AmendmentsF47S. 6(ba) inserted (8.4.2013) by Legal Aid, Sentencing and Punishment of Offenders Act 2012 (c. 10), s. 151(1), Sch. 23 para. 8; S.I. 2013/453, art. 4(e) ProcedureE+W7 Payment of penaltyE+W(1)If a person to whom a penalty notice is given decides to pay the penalty, he must pay it to the [F48designated officer] specified in the notice.","['0.070*""notice"" + 0.070*""pay"" + 0.070*""penalty"" + 0.047*""punishment"" + 0.047*""offenders""']"
"(2)Payment of the penalty may be made by properly addressing, pre-paying and posting a letter containing the amount of the penalty (in cash or otherwise).","['0.120*""penalty"" + 0.080*""letter"" + 0.080*""posting"" + 0.080*""may"" + 0.080*""properly""']"
(3)Subsection (4) applies if a person—,"['0.500*""applies"" + 0.500*""subsection""']"
"(a)claims to have made payment by that method, and","['0.250*""payment"" + 0.250*""aclaims"" + 0.250*""method"" + 0.250*""made""']"
(b)shows that his letter was posted.,"['0.333*""bshows"" + 0.333*""letter"" + 0.333*""posted""']"
"(4)Unless the contrary is proved, payment is to be regarded as made at the time at which the letter would be delivered in the ordinary course of post.","['0.077*""would"" + 0.077*""ordinary"" + 0.077*""unless"" + 0.077*""contrary"" + 0.077*""letter""']"
(5)Subsection (2) is not to be read as preventing the payment of a penalty by other means.,"['0.167*""subsection"" + 0.167*""payment"" + 0.167*""penalty"" + 0.167*""read"" + 0.167*""preventing""']"
(6)A letter is properly addressed for the purposes of subsection (2) if it is addressed in accordance with the requirements specified in the penalty notice.,"['0.143*""addressed"" + 0.095*""penalty"" + 0.095*""properly"" + 0.095*""notice"" + 0.095*""requirements""']"
"Textual AmendmentsF48Words in s. 7(1) substituted (1.4.2005) by Courts Act 2003 (c. 39), ss. 109(1), 110, Sch. 8 para. 398; S.I. 2005/910, art. 38 Registration certificatesE+W(1)The chief officer of police may, in respect of any registrable sum, issue a certificate (a “registration certificate”) stating that the sum is registrable for enforcement against the defaulter as a fine.","['0.068*""registrable"" + 0.068*""certificate"" + 0.068*""sum"" + 0.068*""registration"" + 0.045*""fine""']"
"(2)If that officer issues a registration certificate, he must cause it to be sent to the [F49designated officer for the local justice] area in which the defaulter appears to that officer to reside.","['0.133*""officer"" + 0.067*""designated"" + 0.067*""appears"" + 0.067*""certificate"" + 0.067*""local""']"
(3)A registration certificate must—,"['0.500*""certificate"" + 0.500*""registration""']"
"(a)give particulars of the offence to which the penalty notice relates, and","['0.167*""particulars"" + 0.167*""agive"" + 0.167*""relates"" + 0.167*""offence"" + 0.167*""penalty""']"
(b)state the name and last known address of the defaulter and the amount of the registrable sum.,"['0.111*""name"" + 0.111*""amount"" + 0.111*""known"" + 0.111*""registrable"" + 0.111*""sum""']"
(4)“Registrable sum” means a sum that may be registered under this section as a result of section 4(5) [F50or (6)].,"['0.187*""sum"" + 0.187*""section"" + 0.125*""result"" + 0.125*""registrable"" + 0.125*""registered""']"
(5)“Defaulter” means the person against whom that sum may be registered.,"['0.167*""sum"" + 0.167*""registered"" + 0.167*""person"" + 0.167*""may"" + 0.167*""means""']"
"Textual AmendmentsF49Words in s. 8(2) substituted (1.4.2005) by Courts Act 2003 (c. 39), ss. 109(1), 110, Sch. 8 para. 399; S.I. 2005/910, art. 3F50Words in s. 8(4) inserted (8.4.2013) by Legal Aid, Sentencing and Punishment of Offenders Act 2012 (c. 10), s. 151(1), Sch. 23 para. 9; S.I. 2013/453, art. 4(e)9 Registration of sums payable in defaultE+W(1)If the [F51designated officer for a local justice] area receives a registration certificate, he must register the registrable sum for enforcement as a fine in that area by entering it in the register of a magistrates’ court acting for that area.","['0.057*""area"" + 0.043*""register"" + 0.043*""act"" + 0.043*""art"" + 0.043*""registration""']"
(2)But if it appears to him that the defaulter does not reside in that area—,"['0.333*""defaulter"" + 0.333*""appears"" + 0.333*""reside""']"
(a)subsection (1) does not apply to him; but,"['0.500*""apply"" + 0.500*""asubsection""']"
(b)he must cause the certificate to be sent to the person appearing to him to be the [F52designated officer for the local justice area in which the defaulter resides] .,"['0.071*""defaulter"" + 0.071*""designated"" + 0.071*""person"" + 0.071*""area"" + 0.071*""certificate""']"
"(3)A [F53designated officer] registering a sum under this section for enforcement as a fine, must give the defaulter notice of the registration.","['0.083*""registering"" + 0.083*""sum"" + 0.083*""designated"" + 0.083*""notice"" + 0.083*""fine""']"
(4)The notice must—,"['1.000*""notice""']"
"(a)specify the amount of the sum registered, and","['0.250*""aspecify"" + 0.250*""registered"" + 0.250*""sum"" + 0.250*""amount""']"
"(b)give the information with respect to the offence, and the authority for registration, which was included in the registration certificate under section 8.","['0.158*""registration"" + 0.105*""bgive"" + 0.105*""respect"" + 0.105*""information"" + 0.105*""authority""']"
"(5)If a sum is registered in a magistrates’ court as a result of this section, any enactment referring (in whatever terms) to a fine imposed, or other sum adjudged to be paid, on conviction by such a court applies as if the registered sum were a fine imposed by that court on the conviction of the defaulter on the date on which the sum was registered.","['0.109*""sum"" + 0.087*""registered"" + 0.087*""court"" + 0.065*""imposed"" + 0.065*""conviction""']"
"Textual AmendmentsF51Words in s. 9(1) substituted (1.4.2005) by Courts Act 2003 (c. 39), ss. 109(1), 110, Sch. 8 para. 400(2); S.I. 2005/910, art. 3F52Words in s. 9(2)(b) substituted (1.4.2005) by Courts Act 2003 (c. 39), ss. 109(1), 110, Sch. 8 para. 400(3); S.I. 2005/910, art. 3F53Words in s. 9(3) substituted (1.4.2005) by Courts Act 2003 (c. 39), ss. 109(1), 110, Sch. 8 para. 400(4); S.I. 2005/910, art. 310 Enforcement of finesE+W(1)In this section—","['0.167*""act"" + 0.167*""ss"" + 0.167*""courts"" + 0.167*""art"" + 0.167*""substituted""']"
“fine” means a sum which is enforceable as a fine as a result of section 9; and,"['0.231*""fine"" + 0.154*""section"" + 0.154*""result"" + 0.154*""means"" + 0.154*""enforceable""']"
“proceedings” means proceedings for enforcing a fine.,"['0.333*""proceedings"" + 0.222*""fine"" + 0.222*""means"" + 0.222*""enforcing""']"
"(2)Subsection (3) applies if, in any proceedings, the defaulter claims that he was not the person to whom the penalty notice concerned was issued.","['0.100*""claims"" + 0.100*""penalty"" + 0.100*""notice"" + 0.100*""person"" + 0.100*""concerned""']"
(3)The court may adjourn the proceedings for a period of not more than 28 days for the purpose of allowing that claim to be investigated.,"['0.100*""proceedings"" + 0.100*""investigated"" + 0.100*""days"" + 0.100*""adjourn"" + 0.100*""purpose""']"
"(4)On the resumption of proceedings that have been adjourned under subsection (3), the court must accept the defaulter’s claim unless it is shown, on a balance of probabilities, that he was the recipient of the penalty notice.","['0.063*""adjourned"" + 0.063*""recipient"" + 0.063*""proceedings"" + 0.063*""balance"" + 0.063*""must""']"
(5)The court may set aside a fine in the interests of justice.,"['0.143*""set"" + 0.143*""may"" + 0.143*""justice"" + 0.143*""interests"" + 0.143*""fine""']"
"(6)[F54Subject to any regulations made under subsection (7), if] the court does set a fine aside it must—","['0.125*""regulations"" + 0.125*""made"" + 0.125*""set"" + 0.125*""subsection"" + 0.125*""court""']"
(a)give such directions for further consideration of the case as it considers appropriate; or,"['0.167*""consideration"" + 0.167*""directions"" + 0.167*""agive"" + 0.167*""appropriate"" + 0.167*""considers""']"
(b)direct that no further action is to be taken in respect of the allegation that gave rise to the penalty notice concerned.,"['0.100*""notice"" + 0.100*""rise"" + 0.100*""action"" + 0.100*""penalty"" + 0.100*""concerned""']"
"[F55(7)The Secretary of State may by regulations make provision as to the directions that the court may, or must, give or the orders it may, or must, make if it sets aside a fine relating to a sum registered under section 8 on the basis that section 4(8) applies.]","['0.089*""may"" + 0.067*""make"" + 0.067*""must"" + 0.067*""section"" + 0.044*""registered""']"
